"Ytrain","PC1","PC2","sexFemale","age","raceAfrican.American","raceAsian","raceCaucasian","raceHispanic","raceOther","juv_fel_count","juv_misd_count","juv_other_count","priors_count","c_charge_degreeM","log.age.","log.juv_fel_count.","log.juv_misd_count.","log.juv_other_count.","log.priors_count."
2,0.167786555234112,1.45146971076016,0,22,0,0,1,0,0,0,0,0,2,0,3.13549421592915,0,0,0,1.09861228866811
2,0.0168344759422356,0.529604733018448,0,29,1,0,0,0,0,0,0,0,2,0,3.40119738166216,0,0,0,1.09861228866811
1,0.789942648414633,1.27735327772651,0,31,1,0,0,0,0,0,0,0,0,0,3.46573590279973,0,0,0,0
1,1.49188313241673,1.29625540935216,0,31,0,0,1,0,0,0,0,0,0,1,3.46573590279973,0,0,0,0
1,0.132578667170539,0.00312739948675877,1,32,1,0,0,0,0,0,0,0,3,0,3.49650756146648,0,0,0,1.38629436111989
2,0.171462699988176,1.17209350451489,0,27,1,0,0,0,0,0,0,0,1,0,3.3322045101752,0,0,0,0.693147180559945
2,-0.0696395371259649,-0.457878382771056,0,29,0,0,1,0,0,0,0,0,6,0,3.40119738166216,0,0,0,1.94591014905531
2,1.02627783914933,-2.693781837792,0,59,1,0,0,0,0,0,0,0,3,0,4.0943445622221,0,0,0,1.38629436111989
2,0.155219197908241,1.64723685128365,0,24,1,0,0,0,0,0,0,0,1,1,3.2188758248682,0,0,0,0.693147180559945
1,0.884530654810243,1.25970626662614,1,27,0,0,1,0,0,0,0,0,1,0,3.3322045101752,0,0,0,0.693147180559945
1,0.886507408389143,1.04295291907827,0,33,1,0,0,0,0,0,0,0,0,0,3.52636052461616,0,0,0,0
1,1.78283016131511,1.14232841814701,1,35,0,0,0,0,1,0,0,0,0,1,3.58351893845611,0,0,0,0
2,-0.451571034168708,-0.823477978474924,0,28,0,0,1,0,0,0,0,0,9,0,3.36729582998647,0,0,0,2.30258509299405
1,1.84682282062565,0.551980733872795,1,40,0,0,0,0,1,0,0,0,0,0,3.71357206670431,0,0,0,0
1,1.43840042034753,-2.04378638295713,0,53,0,0,0,1,0,0,0,0,3,1,3.98898404656427,0,0,0,1.38629436111989
1,2.0365290563818,-0.00364855473137343,0,45,0,0,0,0,1,0,0,0,0,1,3.8286413964891,0,0,0,0
2,-5.40253475218331,-0.163771358880993,0,24,1,0,0,0,0,1,0,1,9,1,3.2188758248682,0.693147180559945,0,0.693147180559945,2.30258509299405
2,-9.8481618712289,-2.85136331593739,0,31,1,0,0,0,0,2,1,1,16,0,3.46573590279973,1.09861228866811,0.693147180559945,0.693147180559945,2.83321334405622
1,1.08833440218374,2.20505219925711,0,25,0,0,0,1,0,0,0,0,0,1,3.25809653802148,0,0,0,0
1,0.413409712693944,2.19189973265078,0,24,1,0,0,0,0,0,0,0,0,0,3.2188758248682,0,0,0,0
1,-0.336925875080055,0.555760370304566,0,23,0,0,0,1,0,0,0,0,6,1,3.17805383034795,0,0,0,1.94591014905531
2,-3.79765743661751,0.168440064359157,0,23,1,0,0,0,0,0,1,0,7,0,3.17805383034795,0,0.693147180559945,0,2.07944154167984
1,1.42969646152868,-1.15143257932231,1,47,0,0,0,1,0,0,0,0,2,0,3.87120101090789,0,0,0,1.09861228866811
1,2.1282643175317,-0.318249509096287,0,48,0,0,0,1,0,0,0,0,0,1,3.89182029811063,0,0,0,0
1,1.59595430485181,0.972504256282201,0,35,0,0,0,1,0,0,0,0,0,1,3.58351893845611,0,0,0,0
2,0.0281022718354594,1.03482768708936,0,24,0,0,0,0,1,0,0,0,3,0,3.2188758248682,0,0,0,1.38629436111989
1,-0.817973513967844,-4.51357129785695,0,52,1,0,0,0,0,0,0,0,19,0,3.97029191355212,0,0,0,2.99573227355399
1,0.545384609168079,1.57326601325246,0,25,0,0,0,0,1,0,0,0,1,0,3.25809653802148,0,0,0,0.693147180559945
2,1.29037817553639,-1.1072037615586,0,49,1,0,0,0,0,0,0,0,1,1,3.91202300542815,0,0,0,0.693147180559945
2,2.1336025657518,-0.695049064594054,0,50,0,0,1,0,0,0,0,0,0,0,3.93182563272433,0,0,0,0
1,-1.01837254773494,-2.50263091769246,0,37,1,0,0,0,0,0,0,0,14,0,3.63758615972639,0,0,0,2.70805020110221
1,1.23008053540394,1.93204550908061,0,26,0,0,1,0,0,0,0,0,0,1,3.29583686600433,0,0,0,0
2,-6.57800536430595,-2.35722771523224,0,28,1,0,0,0,0,0,2,0,21,0,3.36729582998647,0,1.09861228866811,0,3.09104245335832
1,0.0599048832520423,1.44310332018713,0,25,1,0,0,0,0,0,0,0,1,0,3.25809653802148,0,0,0,0.693147180559945
2,-2.9768780107113,2.14017938147083,0,20,1,0,0,0,0,0,1,0,1,0,3.04452243772342,0,0.693147180559945,0,0.693147180559945
2,-0.7034445370629,-1.49961082802787,0,34,1,0,0,0,0,0,0,0,9,0,3.55534806148941,0,0,0,2.30258509299405
2,-4.53340997313515,-2.70826375444555,0,46,1,0,0,0,0,1,0,1,9,0,3.85014760171006,0.693147180559945,0,0.693147180559945,2.30258509299405
2,-2.10566232906649,3.74677279400592,0,21,1,0,0,0,0,0,0,1,0,0,3.09104245335832,0,0,0.693147180559945,0
2,0.624032443293143,0.87433899273935,1,27,0,0,1,0,0,0,0,0,2,0,3.3322045101752,0,0,0,1.09861228866811
2,0.413409712693944,2.19189973265078,0,24,1,0,0,0,0,0,0,0,0,0,3.2188758248682,0,0,0,0
1,1.7305081786143,-1.44560533567364,1,51,0,0,0,1,0,0,0,0,2,1,3.95124371858143,0,0,0,1.09861228866811
2,0.449731331020148,-3.45718108865994,0,57,1,0,0,0,0,0,0,0,8,1,4.06044301054642,0,0,0,2.19722457733622
2,-0.148956629228152,-0.488928121620515,0,33,1,0,0,0,0,0,0,0,4,0,3.52636052461616,0,0,0,1.6094379124341
2,-3.40843815418739,0.748455511303854,0,23,1,0,0,0,0,0,1,0,4,0,3.17805383034795,0,0.693147180559945,0,1.6094379124341
2,0.993480390785777,2.50699109002523,0,22,0,0,1,0,0,0,0,0,0,1,3.13549421592915,0,0,0,0
2,1.34138484842551,0.585902799822388,1,33,0,0,1,0,0,0,0,0,1,1,3.52636052461616,0,0,0,0.693147180559945
2,1.06863549531435,1.90966469095293,0,27,0,0,0,0,1,0,0,0,0,0,3.3322045101752,0,0,0,0
1,0.994986028526065,0.824485170051084,0,31,0,0,0,1,0,0,0,0,1,1,3.46573590279973,0,0,0,0.693147180559945
2,0.32592590249069,-0.996872940310464,0,40,1,0,0,0,0,0,0,0,3,0,3.71357206670431,0,0,0,1.38629436111989
2,-7.00740889497519,-1.55282355059075,0,32,1,0,0,0,0,0,3,0,10,0,3.49650756146648,0,1.38629436111989,0,2.39789527279837
1,0.155219197908241,1.64723685128365,0,24,1,0,0,0,0,0,0,0,1,1,3.2188758248682,0,0,0,0.693147180559945
2,-3.3062053873876,1.92218261979578,0,19,1,0,0,0,0,0,1,0,2,0,2.99573227355399,0,0.693147180559945,0,1.09861228866811
1,1.22407018827895,-2.6026716596233,0,56,0,0,0,1,0,0,0,0,4,0,4.04305126783455,0,0,0,1.6094379124341
1,0.0599048832520423,1.44310332018713,0,25,1,0,0,0,0,0,0,0,1,0,3.25809653802148,0,0,0,0.693147180559945
2,-0.0282771697848379,-1.84516618492854,0,42,1,0,0,0,0,0,0,0,6,0,3.76120011569356,0,0,0,1.94591014905531
1,1.14170016658105,-0.477930736085646,0,38,0,0,1,0,0,0,0,0,2,1,3.66356164612965,0,0,0,1.09861228866811
2,-7.27507776806666,-0.456812552293231,0,32,0,0,1,0,0,0,2,1,10,0,3.49650756146648,0,1.09861228866811,0.693147180559945,2.39789527279837
2,0.0199173451562824,0.824656478203226,0,23,0,0,1,0,0,0,0,0,4,1,3.17805383034795,0,0,0,1.6094379124341
2,0.129546284417682,-3.90095708769355,0,58,1,0,0,0,0,0,0,0,10,0,4.07753744390572,0,0,0,2.39789527279837
2,-0.357935165256182,-2.33771132385632,0,42,1,0,0,0,0,0,0,0,9,0,3.76120011569356,0,0,0,2.30258509299405
1,1.24953675399764,-2.02088246089036,0,52,0,0,0,1,0,0,0,0,3,0,3.97029191355212,0,0,0,1.38629436111989
2,0.664884911369376,1.26189140370234,0,26,0,0,1,0,0,0,0,0,1,0,3.29583686600433,0,0,0,0.693147180559945
1,0.719900629365842,1.12825002413497,0,27,0,0,1,0,0,0,0,0,1,0,3.3322045101752,0,0,0,0.693147180559945
1,1.02325226835668,0.391700945325636,0,33,0,0,1,0,0,0,0,0,1,0,3.52636052461616,0,0,0,0.693147180559945
2,0.214316127461908,0.0501771518187699,0,33,1,0,0,0,0,0,0,0,2,0,3.52636052461616,0,0,0,1.09861228866811
2,0.506943453395911,2.40038099928194,0,23,1,0,0,0,0,0,0,0,0,1,3.17805383034795,0,0,0,0
2,0.83873580850066,1.15890589562233,0,32,1,0,0,0,0,0,0,0,0,0,3.49650756146648,0,0,0,0
2,-0.690312965499882,-2.08285433574833,0,34,0,0,0,1,0,0,0,0,14,0,3.55534806148941,0,0,0,2.70805020110221
1,1.55559626631597,1.67273887439477,1,29,0,0,1,0,0,0,0,0,0,1,3.40119738166216,0,0,0,0
2,-1.36311257633668,-3.19218590235343,0,38,1,0,0,0,0,0,0,0,19,0,3.66356164612965,0,0,0,2.99573227355399
2,1.17353843666427,2.06941394518548,0,25,0,0,1,0,0,0,0,0,0,1,3.25809653802148,0,0,0,0
1,1.23808483452756,0.190035686555776,0,41,1,0,0,0,0,0,0,0,0,0,3.73766961828337,0,0,0,0
2,0.363078332252362,-3.68176964120962,0,59,1,0,0,0,0,0,0,0,8,0,4.0943445622221,0,0,0,2.19722457733622
2,0.517782320819108,2.05517365324652,0,21,0,0,1,0,0,0,0,0,1,1,3.09104245335832,0,0,0,0.693147180559945
2,-0.102463234915126,-0.699260629094054,1,33,1,0,0,0,0,0,0,0,6,1,3.52636052461616,0,0,0,1.94591014905531
2,-0.723947453974792,-0.156913404781476,0,27,1,0,0,0,0,0,0,0,6,0,3.3322045101752,0,0,0,1.94591014905531
1,0.831939612759922,-1.58179292696681,0,43,0,0,1,0,0,0,0,0,4,0,3.78418963391826,0,0,0,1.6094379124341
2,-1.43131840714449,3.39688468590878,0,23,0,0,1,0,0,0,0,1,0,0,3.17805383034795,0,0,0.693147180559945,0
1,0.731094617841403,-1.36704520396735,1,40,0,0,1,0,0,0,0,0,5,0,3.71357206670431,0,0,0,1.79175946922805
1,0.518070924215882,2.46909162976754,1,23,1,0,0,0,0,0,0,0,0,0,3.17805383034795,0,0,0,0
1,0.283892448308593,-0.894931142539037,0,39,1,0,0,0,0,0,0,0,3,0,3.68887945411394,0,0,0,1.38629436111989
2,-0.485916329399632,0.299579855551262,1,26,1,0,0,0,0,0,0,0,5,0,3.29583686600433,0,0,0,1.79175946922805
1,1.39471056084834,2.06350175157179,1,26,0,0,1,0,0,0,0,0,0,1,3.29583686600433,0,0,0,0
1,0.381037460851576,2.70642562699915,0,21,1,0,0,0,0,0,0,0,0,1,3.09104245335832,0,0,0,0
1,-4.64189843671887,1.11316920378805,0,30,0,0,1,0,0,0,1,1,3,0,3.43398720448515,0,0.693147180559945,0.693147180559945,1.38629436111989
1,1.90696880566164,-0.145826688753993,0,44,0,0,1,0,0,0,0,0,0,0,3.80666248977032,0,0,0,0
2,0.506943453395911,2.40038099928194,0,23,1,0,0,0,0,0,0,0,0,1,3.17805383034795,0,0,0,0
1,1.30150564635636,-1.03849313107299,1,49,1,0,0,0,0,0,0,0,1,0,3.91202300542815,0,0,0,0.693147180559945
2,-0.517346268003041,1.05040064864961,0,23,1,0,0,0,0,0,0,0,3,0,3.17805383034795,0,0,0,1.38629436111989
2,0.00171664328381055,1.58449123927807,0,24,1,0,0,0,0,0,0,0,1,0,3.2188758248682,0,0,0,0.693147180559945
2,-0.0195281377385875,2.16772776411205,1,21,1,0,0,0,0,0,0,0,1,0,3.09104245335832,0,0,0,0.693147180559945
2,0.356875629218273,-1.42291582021567,1,37,0,0,1,0,0,0,0,0,7,0,3.63758615972639,0,0,0,2.07944154167984
1,1.30857525666313,-0.882624417893317,0,42,0,0,1,0,0,0,0,0,2,1,3.76120011569356,0,0,0,1.09861228866811
2,-5.1805632798383,0.255875251757092,0,23,0,0,0,0,1,0,2,0,7,0,3.17805383034795,0,1.09861228866811,0,2.07944154167984
2,-0.0941515427888887,1.33058020788246,1,24,1,0,0,0,0,0,0,0,2,0,3.2188758248682,0,0,0,1.09861228866811
1,1.3383805777923,1.23350979734658,0,31,0,0,1,0,0,0,0,0,0,0,3.46573590279973,0,0,0,0
2,-2.10476757897246,0.169320636444024,0,24,1,0,0,0,0,1,0,0,2,1,3.2188758248682,0.693147180559945,0,0,1.09861228866811
2,0.62831689360344,0.498290037711137,0,33,1,0,0,0,0,0,0,0,1,1,3.52636052461616,0,0,0,0.693147180559945
2,-10.2590814991429,-3.47589410359756,0,26,1,0,0,0,0,1,3,0,24,1,3.29583686600433,0.693147180559945,1.38629436111989,0,3.2188758248682
1,0.359293368629419,0.644810770453864,0,26,0,0,1,0,0,0,0,0,3,1,3.29583686600433,0,0,0,1.38629436111989
2,0.844271355748711,2.79822040069085,0,21,0,0,0,1,0,0,0,0,0,1,3.09104245335832,0,0,0,0
1,0.901288349467142,1.97370385238435,1,27,1,0,0,0,0,0,0,0,0,1,3.3322045101752,0,0,0,0
2,1.98447497574421,-0.333690531288135,0,46,0,0,1,0,0,0,0,0,0,0,3.85014760171006,0,0,0,0
2,1.56682840354255,0.0388927802923272,1,38,0,0,1,0,0,0,0,0,1,1,3.66356164612965,0,0,0,0.693147180559945
1,0.731542292762776,2.38610158714753,1,24,1,0,0,0,0,0,0,0,0,1,3.2188758248682,0,0,0,0
1,1.43008354357502,0.690144754044958,1,38,1,0,0,0,0,0,0,0,0,1,3.66356164612965,0,0,0,0
2,-0.841527550649108,-0.332394489755882,0,27,1,0,0,0,0,0,0,0,7,0,3.3322045101752,0,0,0,2.07944154167984
1,0.204424644637031,-2.40920529746264,0,48,1,0,0,0,0,0,0,0,6,0,3.89182029811063,0,0,0,1.94591014905531
2,0.830819322309466,0.372190272578265,1,31,0,0,1,0,0,0,0,0,2,0,3.46573590279973,0,0,0,1.09861228866811
2,-0.388431596323374,-0.0329481088874536,0,28,1,0,0,0,0,0,0,0,5,1,3.36729582998647,0,0,0,1.79175946922805
1,-0.221386373837091,-0.62164823489566,0,30,0,0,0,1,0,0,0,0,7,0,3.43398720448515,0,0,0,2.07944154167984
2,-2.46676202200247,1.23609132152875,0,25,0,0,1,0,0,0,0,1,6,1,3.25809653802148,0,0,0.693147180559945,1.94591014905531
2,-0.950830904273176,-0.495720544156768,0,27,1,0,0,0,0,0,0,0,8,0,3.3322045101752,0,0,0,2.19722457733622
1,2.46398339388429,-1.06072867528958,0,55,0,0,1,0,0,0,0,0,0,1,4.02535169073515,0,0,0,0
1,0.0599048832520423,1.44310332018713,0,25,1,0,0,0,0,0,0,0,1,0,3.25809653802148,0,0,0,0.693147180559945
2,0.0180266630193354,-1.4546579660786,0,40,1,0,0,0,0,0,0,0,5,0,3.71357206670431,0,0,0,1.79175946922805
2,0.227534906227145,2.64368001499358,0,21,1,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0
2,-0.830991836114984,-5.12173140399939,0,50,0,0,1,0,0,0,0,0,26,0,3.93182563272433,0,0,0,3.29583686600433
2,-3.82391644621644,-0.982914197378718,0,28,1,0,0,0,0,0,1,0,10,0,3.36729582998647,0,0.693147180559945,0,2.39789527279837
2,-3.2373762222284,1.75481210758403,0,20,1,0,0,0,0,0,1,0,2,0,3.04452243772342,0,0.693147180559945,0,1.09861228866811
2,-2.29053116652366,-2.40952765199306,0,33,0,0,0,0,0,1,0,0,9,1,3.52636052461616,0.693147180559945,0,0,2.30258509299405
2,-7.05516626116284,-4.68867302707677,0,31,1,0,0,0,0,5,0,0,10,0,3.46573590279973,1.79175946922805,0,0,2.39789527279837
1,0.625100507286607,2.11325742556541,0,25,1,0,0,0,0,0,0,0,0,1,3.25809653802148,0,0,0,0
2,-0.0808445183598891,-0.00988146090023693,0,31,1,0,0,0,0,0,0,0,3,0,3.46573590279973,0,0,0,1.38629436111989
1,-0.105717599047867,-2.11796489353158,0,43,1,0,0,0,0,0,0,0,7,0,3.78418963391826,0,0,0,2.07944154167984
1,1.33816846210867,2.20087018767666,1,25,0,0,1,0,0,0,0,0,0,1,3.25809653802148,0,0,0,0
1,1.35972299519455,-0.0605645115877156,0,39,0,0,0,1,0,0,0,0,1,1,3.68887945411394,0,0,0,0.693147180559945
1,0.785019999855078,-0.317046695056418,0,40,1,0,0,0,0,0,0,0,1,0,3.71357206670431,0,0,0,0.693147180559945
2,0.161230074040404,2.80488671011726,0,20,1,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0
1,0.460529129027438,-0.112066284668999,0,35,1,0,0,0,0,0,0,0,2,1,3.58351893845611,0,0,0,1.09861228866811
2,-3.6023082255232,-0.73737012756289,0,27,0,0,1,0,0,0,0,1,18,0,3.3322045101752,0,0,0.693147180559945,2.94443897916644
2,1.12003181993062,0.0857541856355571,0,37,0,0,0,1,0,0,0,0,1,0,3.63758615972639,0,0,0,0.693147180559945
2,0.625100507286607,2.11325742556541,0,25,1,0,0,0,0,0,0,0,0,1,3.25809653802148,0,0,0,0
2,0.538850468851812,-2.78476182069116,0,53,1,0,0,0,0,0,0,0,6,1,3.98898404656427,0,0,0,1.94591014905531
1,0.714330624201242,-2.05163038242173,1,50,1,0,0,0,0,0,0,0,4,0,3.93182563272433,0,0,0,1.6094379124341
1,0.808318338807845,1.88058526802048,1,23,0,0,1,0,0,0,0,0,1,1,3.17805383034795,0,0,0,0.693147180559945
2,-2.08852407689253,-0.305822710324726,0,27,1,0,0,0,0,1,0,0,2,0,3.3322045101752,0.693147180559945,0,0,1.09861228866811
2,0.777019632699717,2.61825165146492,0,22,0,0,0,0,1,0,0,0,0,0,3.13549421592915,0,0,0,0
2,1.28509625340041,1.79840412951324,0,27,0,0,1,0,0,0,0,0,0,1,3.3322045101752,0,0,0,0
1,0.853760448720481,-0.0487199818189235,0,38,1,0,0,0,0,0,0,0,1,1,3.66356164612965,0,0,0,0.693147180559945
1,1.76830752441861,-1.90097328463572,1,54,0,0,1,0,0,0,0,0,2,0,4.00733318523247,0,0,0,1.09861228866811
2,-23.0277651903112,-1.35095205324684,0,37,1,0,0,0,0,1,8,5,23,0,3.63758615972639,0.693147180559945,2.19722457733622,1.79175946922805,3.17805383034795
2,-8.64759304712776,-2.55064960974972,0,36,1,0,0,0,0,0,2,1,25,1,3.61091791264422,0,1.09861228866811,0.693147180559945,3.25809653802148
2,-1.76395243370747,-1.92679538058104,0,28,1,0,0,0,0,0,0,0,18,0,3.36729582998647,0,0,0,2.94443897916644
1,1.29037817553639,-1.1072037615586,0,49,1,0,0,0,0,0,0,0,1,1,3.91202300542815,0,0,0,0.693147180559945
2,-0.803123917889162,-2.0058431498235,0,36,1,0,0,0,0,0,0,0,11,0,3.61091791264422,0,0,0,2.484906649788
1,0.02057879591901,1.05182385268665,1,26,1,0,0,0,0,0,0,0,2,0,3.29583686600433,0,0,0,1.09861228866811
1,1.95115278934963,0.277648448667027,1,41,0,0,1,0,0,0,0,0,0,0,3.73766961828337,0,0,0,0
1,-1.89109878556517,-3.27499116461332,0,40,0,0,1,0,0,1,0,0,9,0,3.71357206670431,0.693147180559945,0,0,2.30258509299405
1,-2.47621766809356,0.369152868871566,0,29,0,0,1,0,0,0,0,1,8,1,3.40119738166216,0,0,0.693147180559945,2.19722457733622
2,-3.19663697918388,-0.56076541360273,0,21,1,0,0,0,0,1,0,0,7,0,3.09104245335832,0.693147180559945,0,0,2.07944154167984
2,0.777019632699717,2.61825165146492,0,22,0,0,0,0,1,0,0,0,0,0,3.13549421592915,0,0,0,0
1,1.43494533776681,0.999109438698339,0,33,0,0,1,0,0,0,0,0,0,0,3.52636052461616,0,0,0,0
1,-0.896543268645575,-0.19875311018851,0,26,1,0,0,0,0,0,0,0,7,0,3.29583686600433,0,0,0,2.07944154167984
2,0.901288349467142,1.97370385238435,1,27,1,0,0,0,0,0,0,0,0,1,3.3322045101752,0,0,0,0
1,0.567524785920108,0.210555377212223,0,35,1,0,0,0,0,0,0,0,1,0,3.58351893845611,0,0,0,0.693147180559945
1,-0.134128842751782,0.555012871266421,0,27,1,0,0,0,0,0,0,0,3,1,3.3322045101752,0,0,0,1.38629436111989
2,0.814440277190668,-0.531326447612916,0,37,0,0,0,1,0,0,0,0,3,1,3.63758615972639,0,0,0,1.38629436111989
1,0.0837855070845123,0.121574781590942,1,31,1,0,0,0,0,0,0,0,3,0,3.46573590279973,0,0,0,1.38629436111989
2,-3.93982226969227,-4.81055741300737,0,36,1,0,0,0,0,1,0,0,26,0,3.61091791264422,0.693147180559945,0,0,3.29583686600433
1,1.64234811448553,1.48327044318441,1,32,0,0,0,0,1,0,0,0,0,1,3.49650756146648,0,0,0,0
1,1.72190949634167,-1.30245755796676,0,50,0,0,1,0,0,0,0,0,1,0,3.93182563272433,0,0,0,0.693147180559945
1,1.11195096350618,0.495942899548207,0,38,1,0,0,0,0,0,0,0,0,0,3.66356164612965,0,0,0,0
1,-0.0999537649035076,-3.71032729666177,0,54,1,0,0,0,0,0,0,0,11,0,4.00733318523247,0,0,0,2.484906649788
1,0.819948898965005,-5.34252200048918,0,71,0,0,1,0,0,0,0,0,13,0,4.27666611901606,0,0,0,2.63905732961526
2,-14.9354290512823,2.22525023871616,0,27,1,0,0,0,0,0,4,4,9,0,3.3322045101752,0,1.6094379124341,1.6094379124341,2.30258509299405
1,1.45605450049505,-0.127492135173741,1,39,0,0,1,0,0,0,0,0,1,0,3.68887945411394,0,0,0,0.693147180559945
2,1.16060589291188,0.514849525267189,0,34,0,0,0,0,1,0,0,0,1,1,3.55534806148941,0,0,0,0.693147180559945
2,-1.94393563804412,-3.59487292189982,0,46,1,0,0,0,0,1,0,0,8,1,3.85014760171006,0.693147180559945,0,0,2.19722457733622
2,0.0102043167366439,-0.904889654552908,1,36,1,0,0,0,0,0,0,0,5,0,3.61091791264422,0,0,0,1.79175946922805
1,1.7620429098822,-1.07963080691522,0,55,1,0,0,0,0,0,0,0,0,0,4.02535169073515,0,0,0,0
1,0.938048233876144,0.527339199397267,0,33,0,0,0,1,0,0,0,0,1,0,3.52636052461616,0,0,0,0.693147180559945
2,1.55104933046576,-0.133811247796704,0,45,1,0,0,0,0,0,0,0,0,1,3.8286413964891,0,0,0,0
1,1.13159369877598,1.73565851750767,0,27,0,0,1,0,0,0,0,0,0,0,3.3322045101752,0,0,0,0
2,-5.59764306531428,3.83928519807984,0,23,1,0,0,0,0,0,0,3,2,0,3.17805383034795,0,0,1.38629436111989,1.09861228866811
2,-0.572139031599875,-0.127166289773518,0,24,0,0,1,0,0,0,0,0,8,0,3.2188758248682,0,0,0,2.19722457733622
2,1.10936766833846,-0.30379509983169,1,37,0,0,1,0,0,0,0,0,2,0,3.63758615972639,0,0,0,1.09861228866811
2,0.625100507286607,2.11325742556541,0,25,1,0,0,0,0,0,0,0,0,1,3.25809653802148,0,0,0,0
1,1.07657798077951,1.86929989707504,0,26,0,0,1,0,0,0,0,0,0,0,3.29583686600433,0,0,0,0
1,1.15225965176661,1.61417527396965,0,29,0,0,0,1,0,0,0,0,0,0,3.40119738166216,0,0,0,0
1,0.632456691136187,-0.0897414338512054,0,33,0,0,0,1,0,0,0,0,3,1,3.52636052461616,0,0,0,1.38629436111989
1,1.23746368624714,1.47853701989802,0,29,0,0,1,0,0,0,0,0,0,0,3.40119738166216,0,0,0,0
2,0.3561233515347,-1.27909974213743,0,41,1,0,0,0,0,0,0,0,4,1,3.73766961828337,0,0,0,1.6094379124341
1,1.31228369481697,-1.32646629854763,0,46,0,0,1,0,0,0,0,0,2,0,3.85014760171006,0,0,0,1.09861228866811
2,0.775114599648237,-3.64991403611182,1,56,0,0,1,0,0,0,0,0,10,0,4.04305126783455,0,0,0,2.39789527279837
2,0.35344089877148,2.33763538727636,0,23,1,0,0,0,0,0,0,0,0,0,3.17805383034795,0,0,0,0
2,0.106377854805748,1.86168313639484,1,23,1,0,0,0,0,0,0,0,1,0,3.17805383034795,0,0,0,0.693147180559945
2,0.471597952662176,2.05051181355984,0,25,1,0,0,0,0,0,0,0,0,0,3.25809653802148,0,0,0,0
1,-2.05189103799396,-3.70920580457506,0,35,1,0,0,0,0,0,0,0,27,0,3.58351893845611,0,0,0,3.3322045101752
2,0.733183431513275,1.46027526977954,0,26,0,0,0,1,0,0,0,0,1,1,3.29583686600433,0,0,0,0.693147180559945
2,0.35344089877148,2.33763538727636,0,23,1,0,0,0,0,0,0,0,0,0,3.17805383034795,0,0,0,0
1,1.19521236944998,-1.04268765352752,0,43,0,0,1,0,0,0,0,0,2,0,3.78418963391826,0,0,0,1.09861228866811
1,2.55902164704698,-0.760733655910836,1,53,0,0,1,0,0,0,0,0,0,1,3.98898404656427,0,0,0,0
2,0.00171664328381055,1.58449123927807,0,24,1,0,0,0,0,0,0,0,1,0,3.2188758248682,0,0,0,0.693147180559945
1,-2.40985209569429,-0.5111725560862,0,25,1,0,0,0,0,1,0,0,4,1,3.25809653802148,0.693147180559945,0,0,1.6094379124341
1,0.636752255298071,1.64932604350186,0,28,1,0,0,0,0,0,0,0,0,0,3.36729582998647,0,0,0,0
1,1.4289249289551,1.47026158279742,0,31,0,0,0,0,1,0,0,0,0,1,3.46573590279973,0,0,0,0
2,0.564158170992288,-0.288125299928409,0,33,0,0,1,0,0,0,0,0,3,0,3.52636052461616,0,0,0,1.38629436111989
1,0.732154811364509,0.342011619703401,1,35,1,0,0,0,0,0,0,0,1,0,3.58351893845611,0,0,0,0.693147180559945
1,1.59319622710977,-2.34796341391633,0,55,0,0,1,0,0,0,0,0,3,1,4.02535169073515,0,0,0,1.38629436111989
2,0.565139867051256,-2.9256257401137,0,50,0,0,0,1,0,0,0,0,9,1,3.93182563272433,0,0,0,2.30258509299405
1,0.790254809922502,1.71207165550743,0,28,1,0,0,0,0,0,0,0,0,1,3.36729582998647,0,0,0,0
2,2.06047136028607,-0.0830810767484205,0,44,0,0,1,0,0,0,0,0,0,1,3.80666248977032,0,0,0,0
2,-9.16904414745465,0.901744696398738,0,19,1,0,0,0,0,2,1,1,3,0,2.99573227355399,1.09861228866811,0.693147180559945,0.693147180559945,1.38629436111989
1,0.320231898384714,1.53776792508777,0,23,0,0,0,0,1,0,0,0,2,1,3.17805383034795,0,0,0,1.09861228866811
2,-2.79057468937422,2.00775777303637,0,24,1,0,0,0,0,0,0,1,3,0,3.2188758248682,0,0,0.693147180559945,1.38629436111989
1,1.46141128482457,-1.68782483185355,0,50,0,0,1,0,0,0,0,0,2,0,3.93182563272433,0,0,0,1.09861228866811
1,0.943445203039063,1.34009888973208,0,31,1,0,0,0,0,0,0,0,0,1,3.46573590279973,0,0,0,0
2,1.34982021012014,1.73693880561311,1,28,0,0,1,0,0,0,0,0,0,0,3.36729582998647,0,0,0,0
1,1.82726398296593,0.0474057373606082,0,42,0,0,1,0,0,0,0,0,0,0,3.76120011569356,0,0,0,0
2,0.381037460851576,2.70642562699915,0,21,1,0,0,0,0,0,0,0,0,1,3.09104245335832,0,0,0,0
1,-0.489660649376406,-0.22263926411694,0,29,1,0,0,0,0,0,0,0,5,0,3.40119738166216,0,0,0,1.79175946922805
1,1.64827272797767,-1.12404186854619,0,48,0,0,1,0,0,0,0,0,1,0,3.89182029811063,0,0,0,0.693147180559945
2,0.775972835604811,2.59983653461365,0,21,0,0,1,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0
2,1.05239199323441,2.38480803772168,0,24,0,0,0,0,1,0,0,0,0,1,3.2188758248682,0,0,0,0
